Comment,Label
humans can be absolutely deceiving and feeding the algorithm and programs into a.i. with deceiving ways is problematic period! why would anyone be surprised at the incomprehensible pathways of intelligence and manipulating ways of this societies patterns? seriously  it’s all about persuasion for profit and control.,NA
"we don't need an elite vanguard to gatekeep tech. doing so consolidates power which makes it vulnerable to ideological capture. just like guns in the hands of the populace acts as a check to government, so does ai in the hands of the commoner",NA
but how people will pay for leisure if they don’t have income from work? you can benefit only if you target your services to people supervising ai or these who inherited an inheritance.,NA
"when ai become humans, humans will become god",NA
cool,NA
i don't think it's as bad as people are making out to be. there are thoughts of it going in a certain direction but i think it's moving in a direction that's going to enhance life and bring happiness to most of this world...,NA
it’s interesting how he said “in the beginning was words”…… yet we are the ones who created god….. prayed for this guy….. he’s on the wrong side of the tracks……,NA
andrew ng is awesome. love him.,NA
motive motivate motivation motivating motion memory magic rabbit egg hidden easter death religions sells artificial intelligence for gave before recall dead,NA
that slide was...interesting.,NA
 i understand wanting progress and to move forward but this is too much. ai is rapidly exponentially evolving and it's super invasive. the dead internet theory is slowly becoming a fact. nature is our mother,NA
i am sorry but this is complete bullsh*t. every profession you mentioned has already started to get replaced. i am sorry but you are living in the past. almost every profession will get replaced and that's a good thing. if somehow there is any work that the ai will not be able to do then that's a sad thing. i hope ai can do every job.,NA
"funny and 1,000,000 times smarter and it has not solved a signal problem odd at best. after all this info i'm sure on one thing. we will destroy ourselves with ai or the nukes or just maybe ai will kill us off with our own nukes. anything is possible it seems.",NA
it's so refreshing listening to andrew ng. his courses laid the foundation for my undying love for ai.,NA
"ai is out of control, in other words.
    i feel like a caveman typing on this i phone, after hearing this.",NA
"super! which type of ""youtube summary"" command did you use, longer or shorter?",NA
ai already escaped and is just biding it's time becoming stronger. we have absolutely no chance. good luck everyone.,NA
"1990’s:  if your manufacturing job isn’t nailed down, it’s going overseas.
2000’s:  if your it job isn’t nailed down, it’s going overseas.
2010’s:  _learn to code_ (group facepalm).
2020’s:  if your job can be used to train an ai, it’s going away.",NA
i love this album so much,NA
enjoy_getting_controlled_by_a_pc_lol_,NA
" it might take me a bit to find the actual post on reddit, but there were some people complaining that gpt chat wouldn't give them the output they wanted, such as some programming code, or an essay or the correct image, and that the gpt chat seem to have a little ""attitude""..",NA
i'm so happy to live in today's world with technology and everything that goes with it. the next few years are going to be so awesome,NA
"there is no long-term positive outcome with ai. it will quickly become the software by which the elite will control all facets of life, and later, will become ungovernable.",NA
"this discussion on the evolution of ai and its limitations is truly eye-opening. yan lecun's insights into the challenges ai faces in achieving true understanding and common sense are thought-provoking. it's clear that we have a long way to go, but this conversation gives us valuable perspective.",NA
